year,month,state,state full name,permit,permit_recheck,handgun,long_gun,other,multiple,totals
2005,2005-09,MA,Massachusetts,5628,0,1636,1305,0,53,8699
2005,2005-09,MI,Michigan,10781,0,2471,16156,0,74,29906
2005,2005-09,MN,Minnesota,4401,0,3158,16506,0,163,25004
2005,2005-09,MS,Mississippi,0,0,5195,6367,0,284,15027
2005,2005-09,MO,Missouri,0,0,3650,10974,0,157,16632
2005,2005-09,MT,Montana,323,0,1433,4812,0,154,8370
2005,2005-09,NE,Nebraska,1451,0,0,2721,0,0,4328
2005,2005-09,NV,Nevada,0,0,2005,2366,0,107,4884
2005,2005-09,NH,New Hampshire,1298,0,1347,2500,0,13,5164
2005,2005-09,NJ,New Jersey,0,0,1149,1644,0,48,2843
2005,2005-09,NM,New Mexico,0,0,2193,3256,0,169,6878
2005,2005-09,NY,New York,3341,0,938,11950,0,12,16273
2005,2005-09,NC,North Carolina,7336,0,137,11693,0,112,22555
2005,2005-09,ND,North Dakota,136,0,413,3194,0,37,4012
2005,2005-09,OH,Ohio,0,0,8467,12915,0,614,23674
2005,2005-09,OK,Oklahoma,0,0,3873,7073,0,388,14354
2005,2005-09,OR,Oregon,65,0,4494,10907,0,274,15740
2005,2005-09,PA,Pennsylvania,200,0,0,41184,0,171,41556
2005,2005-09,PR,Puerto Rico,0,0,676,174,0,15,865
2005,2005-09,RI,Rhode Island,0,0,353,421,0,58,835
2005,2005-09,SC,South Carolina,1325,0,3406,5590,0,132,11749
2005,2005-09,SD,South Dakota,0,0,697,4011,0,52,5096
2005,2005-09,TN,Tennessee,2691,0,7117,9340,0,334,19482
2005,2005-09,TX,Texas,6488,0,16551,35805,0,1131,68955
2005,2005-09,UT,Utah,1079,0,1932,5424,0,108,8543
2005,2005-09,VT,Vermont,0,0,483,1381,0,36,1900
2005,2005-09,VI,Virgin Islands,0,0,0,0,0,0,0
2005,2005-09,VA,Virginia,0,0,7017,10689,0,246,17952
2005,2005-09,WA,Washington,4780,0,4904,9061,0,318,21271
2005,2005-09,WV,West Virginia,0,0,2497,5778,0,224,11364
2005,2005-09,WI,Wisconsin,0,0,3373,14795,0,0,18423
2005,2005-09,WY,Wyoming,188,0,821,2161,0,56,3761
2005,2005-08,AL,Alabama,0,0,5407,7212,0,259,15538
2005,2005-08,AK,Alaska,0,0,1424,2663,0,90,4622
2005,2005-08,AZ,Arizona,1413,0,5397,6081,0,254,14352
2005,2005-08,AR,Arkansas,995,0,2336,5695,0,193,11586
2005,2005-08,CA,California,13384,0,18243,20689,0,0,52317
2005,2005-08,CO,Colorado,732,0,6011,9114,0,430,16287
2005,2005-08,CT,Connecticut,3642,0,1770,1618,0,77,7387
2005,2005-08,DE,Delaware,0,0,478,745,0,27,1250
2005,2005-08,DC,District of Columbia,0,0,0,1,0,0,1
2005,2005-08,FL,Florida,0,0,14600,12282,0,565,28295
2005,2005-08,GA,Georgia,2526,0,4521,6770,0,227,16074
2005,2005-08,GU,Guam,0,0,14,23,0,1,38
2005,2005-08,HI,Hawaii,643,0,0,0,0,0,643
2005,2005-08,ID,Idaho,1000,0,1278,3207,0,119,6561
2005,2005-08,IL,Illinois,34888,0,3853,7722,0,254,46717
2005,2005-08,IN,Indiana,0,0,4719,6980,0,183,12306
2005,2005-08,IA,Iowa,3130,0,21,2554,0,3,5831
2005,2005-08,KS,Kansas,0,0,1831,4609,0,170,7402
2005,2005-08,KY,Kentucky,0,0,5184,8297,0,370,17018
2005,2005-08,LA,Louisiana,1,0,4295,7314,0,204,13554
2005,2005-08,ME,Maine,0,0,1094,2487,0,68,3870
2005,2005-08,MP,Mariana Islands,0,0,0,0,0,0,0
2005,2005-08,MD,Maryland,1387,0,852,3596,0,3,5970
2005,2005-08,MA,Massachusetts,5850,0,1568,1092,0,67,8717
2005,2005-08,MI,Michigan,9819,0,2552,11137,0,50,23858
2005,2005-08,MN,Minnesota,5142,0,3031,10852,0,114,19775
2005,2005-08,MS,Mississippi,0,0,2675,5136,0,139,10134
2005,2005-08,MO,Missouri,0,0,3779,10838,0,141,16316
2005,2005-08,MT,Montana,302,0,1414,3708,0,131,6836
2005,2005-08,NE,Nebraska,1217,0,0,2073,0,0,3420
2005,2005-08,NV,Nevada,0,0,2294,2235,0,128,5064
2005,2005-08,NH,New Hampshire,1257,0,1132,1887,0,16,4294
2005,2005-08,NJ,New Jersey,0,0,1166,1540,0,39,2745
2005,2005-08,NM,New Mexico,0,0,2230,3050,0,163,6507
2005,2005-08,NY,New York,2723,0,1167,7461,0,27,11401
2005,2005-08,NC,North Carolina,7733,0,144,9880,0,105,20772
2005,2005-08,ND,North Dakota,176,0,377,2197,0,26,2953
2005,2005-08,OH,Ohio,0,0,8229,12215,0,576,22438
2005,2005-08,OK,Oklahoma,0,0,3918,6976,0,322,13888
2005,2005-08,OR,Oregon,28,0,3998,6978,0,241,11245
2005,2005-08,PA,Pennsylvania,299,0,0,35320,0,117,35736
2005,2005-08,PR,Puerto Rico,0,0,681,165,0,17,863
2005,2005-08,RI,Rhode Island,0,0,310,291,0,59,661
2005,2005-08,SC,South Carolina,1534,0,3036,4826,0,130,10799
2005,2005-08,SD,South Dakota,0,0,613,2863,0,46,3804
2005,2005-08,TN,Tennessee,4873,0,6996,9312,0,302,21483
2005,2005-08,TX,Texas,7493,0,13843,32244,0,1006,62684
2005,2005-08,UT,Utah,1269,0,1372,3278,0,86,6005
2005,2005-08,VT,Vermont,0,0,438,816,0,22,1276
2005,2005-08,VI,Virgin Islands,0,0,0,0,0,0,0
2005,2005-08,VA,Virginia,0,0,6520,8575,0,204,15299
2005,2005-08,WA,Washington,3923,0,4776,6897,0,267,17770
2005,2005-08,WV,West Virginia,0,0,2355,4597,0,164,9286
2005,2005-08,WI,Wisconsin,0,0,2835,9789,0,2,12809
2005,2005-08,WY,Wyoming,244,0,720,1609,0,59,3016
2005,2005-07,AL,Alabama,0,0,5130,5046,0,299,13127
2005,2005-07,AK,Alaska,0,0,1373,1819,0,80,3645
2005,2005-07,AZ,Arizona,941,0,5099,4599,0,231,12065
2005,2005-07,AR,Arkansas,1093,0,2205,3875,0,169,9374
2005,2005-07,CA,California,13180,0,17503,16539,0,0,47223
2005,2005-07,CO,Colorado,721,0,5431,6882,0,382,13416
2005,2005-07,CT,Connecticut,3297,0,1719,1470,0,75,6770
2005,2005-07,DE,Delaware,0,0,413,556,0,9,979
2005,2005-07,DC,District of Columbia,0,0,3,0,0,0,3
2005,2005-07,FL,Florida,0,0,13059,9570,0,491,23984
2005,2005-07,GA,Georgia,2385,0,4353,5026,0,203,13979
2005,2005-07,GU,Guam,0,0,8,20,0,1,29
2005,2005-07,HI,Hawaii,608,0,0,0,0,0,608
2005,2005-07,ID,Idaho,769,0,1104,2250,0,92,5034
2005,2005-07,IL,Illinois,24191,0,3695,4998,0,251,33135
2005,2005-07,IN,Indiana,0,0,4211,5108,0,194,9921
2005,2005-07,IA,Iowa,2621,0,18,1715,0,3,4459
2005,2005-07,KS,Kansas,0,0,1602,2843,0,127,5229
2005,2005-07,KY,Kentucky,0,0,5029,6058,0,337,14152
2005,2005-07,LA,Louisiana,0,0,3912,4390,0,162,10106
2005,2005-07,ME,Maine,0,0,983,1744,0,65,3005
2005,2005-07,MP,Mariana Islands,0,0,0,0,0,0,0
2005,2005-07,MD,Maryland,1339,0,795,2584,0,3,4851
2005,2005-07,MA,Massachusetts,4859,0,1375,872,0,44,7263
2005,2005-07,MI,Michigan,9143,0,2636,7655,0,55,19723
2005,2005-07,MN,Minnesota,5038,0,2619,6248,0,96,14509
2005,2005-07,MS,Mississippi,0,0,2706,3328,0,153,8396
2005,2005-07,MO,Missouri,0,0,3214,7254,0,111,11941
2005,2005-07,MT,Montana,299,0,1247,2799,0,124,5557
2005,2005-07,NE,Nebraska,988,0,0,1382,0,0,2466
2005,2005-07,NV,Nevada,0,0,1822,1671,0,120,3939
2005,2005-07,NH,New Hampshire,1238,0,964,1508,0,8,3719
2005,2005-07,NJ,New Jersey,0,0,1252,1248,0,44,2545
2005,2005-07,NM,New Mexico,0,0,1892,2468,0,128,5556
2005,2005-07,NY,New York,2477,0,1255,5580,0,13,9342
2005,2005-07,NC,North Carolina,6552,0,122,6727,0,91,16034
2005,2005-07,ND,North Dakota,100,0,359,1480,0,30,2143
2005,2005-07,OH,Ohio,0,0,7803,9532,0,453,19034
2005,2005-07,OK,Oklahoma,0,0,3679,4449,0,269,10887
2005,2005-07,OR,Oregon,4,0,3638,5531,0,253,9426
2005,2005-07,PA,Pennsylvania,499,0,0,31319,0,648,32467
2005,2005-07,PR,Puerto Rico,0,0,540,134,0,25,699
2005,2005-07,RI,Rhode Island,0,0,293,267,0,58,620
2005,2005-07,SC,South Carolina,1257,0,2903,3202,0,99,8464
2005,2005-07,SD,South Dakota,0,0,636,1945,0,37,2866
2005,2005-07,TN,Tennessee,5973,0,6532,6397,0,274,19176
2005,2005-07,TX,Texas,6101,0,13275,21002,0,955,48647
2005,2005-07,UT,Utah,1165,0,1270,2473,0,74,4982
2005,2005-07,VT,Vermont,0,0,419,622,0,32,1073
2005,2005-07,VI,Virgin Islands,0,0,0,0,0,0,0
2005,2005-07,VA,Virginia,0,0,7183,7379,0,190,14752
2005,2005-07,WA,Washington,2978,0,4359,5830,0,222,15110
2005,2005-07,WV,West Virginia,0,0,2142,3386,0,147,7650
2005,2005-07,WI,Wisconsin,0,0,2615,6437,0,1,9213
2005,2005-07,WY,Wyoming,192,0,660,1170,0,40,2386
2005,2005-06,AL,Alabama,0,0,5329,4927,0,524,13327
2005,2005-06,AK,Alaska,0,0,1253,1471,0,88,3159
2005,2005-06,AZ,Arizona,1167,0,4579,4182,0,217,11243
2005,2005-06,AR,Arkansas,1262,0,2400,3655,0,173,9550
2005,2005-06,CA,California,12902,0,17730,16877,0,0,47509
2005,2005-06,CO,Colorado,772,0,5505,7003,0,411,13691
2005,2005-06,CT,Connecticut,3760,0,1745,1420,0,54,7287
2005,2005-06,DE,Delaware,0,0,467,500,0,12,985
2005,2005-06,DC,District of Columbia,0,0,3,0,0,0,3
2005,2005-06,FL,Florida,0,0,14013,9917,0,498,25239
2005,2005-06,GA,Georgia,2798,0,5125,5315,0,192,13572
2005,2005-06,GU,Guam,0,0,16,15,0,1,32
2005,2005-06,HI,Hawaii,617,0,0,0,0,0,617
2005,2005-06,ID,Idaho,1285,0,1134,2324,0,90,5685
2005,2005-06,IL,Illinois,24560,0,3751,4849,0,207,33367
2005,2005-06,IN,Indiana,0,0,4448,5214,0,171,10172
2005,2005-06,IA,Iowa,2849,0,16,1694,0,3,4689
2005,2005-06,KS,Kansas,0,0,1642,2657,0,145,5071
2005,2005-06,KY,Kentucky,0,0,4837,5708,0,312,13457
2005,2005-06,LA,Louisiana,0,0,4032,4039,0,176,9898
2005,2005-06,ME,Maine,0,0,901,1613,0,67,2785
2005,2005-06,MP,Mariana Islands,0,0,0,0,0,0,0
2005,2005-06,MD,Maryland,1406,0,762,2501,0,9,4795
2005,2005-06,MA,Massachusetts,4875,0,1551,888,0,40,7458
2005,2005-06,MI,Michigan,10221,0,2434,7274,0,68,20251
2005,2005-06,MN,Minnesota,5744,0,2617,5792,0,117,14731
2005,2005-06,MS,Mississippi,0,0,2432,2905,0,137,7523
2005,2005-06,MO,Missouri,0,0,3533,7048,0,119,12031
2005,2005-06,MT,Montana,263,0,1264,3232,0,116,6024
2005,2005-06,NE,Nebraska,1097,0,0,1255,0,0,2454
2005,2005-06,NV,Nevada,0,0,1788,1742,0,105,3937
2005,2005-06,NH,New Hampshire,1194,0,986,1372,0,9,3562
2005,2005-06,NJ,New Jersey,0,0,1239,1196,0,52,2488
2005,2005-06,NM,New Mexico,0,0,1997,2317,0,133,5457
2005,2005-06,NY,New York,2063,0,923,5122,0,20,8153
2005,2005-06,NC,North Carolina,6751,0,136,6717,0,102,16331
2005,2005-06,ND,North Dakota,190,0,383,1470,0,17,2198
2005,2005-06,OH,Ohio,0,0,7844,9678,0,465,19225
2005,2005-06,OK,Oklahoma,0,0,3314,4360,0,323,10360
2005,2005-06,OR,Oregon,28,0,4110,6735,0,253,11126
2005,2005-06,PA,Pennsylvania,331,0,0,30772,0,452,31555
2005,2005-06,PR,Puerto Rico,0,0,572,137,0,14,723
2005,2005-06,RI,Rhode Island,0,0,289,209,0,68,567
2005,2005-06,SC,South Carolina,1495,0,2974,2758,0,96,8340
2005,2005-06,SD,South Dakota,0,0,569,1860,0,35,2693
2005,2005-06,TN,Tennessee,3838,0,6190,5626,0,256,15910
2005,2005-06,TX,Texas,8413,0,12565,17409,0,826,46327
2005,2005-06,UT,Utah,1483,0,1432,2750,0,72,5737
2005,2005-06,VT,Vermont,0,0,403,578,0,12,993
2005,2005-06,VI,Virgin Islands,0,0,0,0,0,0,0
2005,2005-06,VA,Virginia,0,0,5614,6572,0,196,12382
2005,2005-06,WA,Washington,2576,0,4720,6039,0,228,15223
2005,2005-06,WV,West Virginia,2,0,2048,3085,0,151,7172
2005,2005-06,WI,Wisconsin,0,0,2605,6075,0,2,8849
2005,2005-06,WY,Wyoming,366,0,644,1269,0,55,2671
2005,2005-05,AL,Alabama,0,0,5138,4607,0,225,12321
2005,2005-05,AK,Alaska,0,0,1219,1679,0,65,3353
2005,2005-05,AZ,Arizona,1436,0,4916,4222,0,215,11856
2005,2005-05,AR,Arkansas,502,0,2196,3277,0,180,7846
2005,2005-05,CA,California,13576,0,17509,17486,0,0,48571
2005,2005-05,CO,Colorado,787,0,5498,6989,0,392,13666
2005,2005-05,CT,Connecticut,3852,0,1914,1470,0,60,7579
2005,2005-05,DE,Delaware,0,0,460,589,0,17,1066
2005,2005-05,DC,District of Columbia,0,0,2,0,0,0,2
2005,2005-05,FL,Florida,0,0,13750,9408,0,484,24404
2005,2005-05,GA,Georgia,3025,0,4932,5193,0,164,13355
2005,2005-05,GU,Guam,0,0,12,16,0,0,28
2005,2005-05,HI,Hawaii,574,0,0,0,0,0,574
2005,2005-05,ID,Idaho,929,0,1093,2581,0,94,5431
2005,2005-05,IL,Illinois,21884,0,4011,4967,0,236,31098
2005,2005-05,IN,Indiana,0,0,4559,4991,0,131,9965
2005,2005-05,IA,Iowa,3304,0,20,1761,0,2,5192
2005,2005-05,KS,Kansas,0,0,1505,2770,0,126,5070
2005,2005-05,KY,Kentucky,0,0,4825,5293,0,321,12669
2005,2005-05,LA,Louisiana,0,0,3621,3604,0,165,8895
2005,2005-05,ME,Maine,0,0,1015,1899,0,106,3186
2005,2005-05,MP,Mariana Islands,0,0,0,0,0,0,0
2005,2005-05,MD,Maryland,1432,0,833,2396,0,8,4787
2005,2005-05,MA,Massachusetts,5175,0,1617,998,0,45,7969
2005,2005-05,MI,Michigan,11073,0,2717,8481,0,74,22581
2005,2005-05,MN,Minnesota,3632,0,2619,6248,0,112,13083
2005,2005-05,MS,Mississippi,0,0,2609,2793,0,144,7473
2005,2005-05,MO,Missouri,0,0,3335,6799,0,83,11314
2005,2005-05,MT,Montana,331,0,1218,3196,0,120,5906
2005,2005-05,NE,Nebraska,1095,0,0,1283,0,0,2485
2005,2005-05,NV,Nevada,0,0,1905,1757,0,85,4050
2005,2005-05,NH,New Hampshire,1278,0,1197,1709,0,15,4203
2005,2005-05,NJ,New Jersey,0,0,1370,1273,0,44,2689
2005,2005-05,NM,New Mexico,0,0,2022,2341,0,107,5345
2005,2005-05,NY,New York,2390,0,1009,6174,0,19,9606
2005,2005-05,NC,North Carolina,6634,0,132,6335,0,73,15489
2005,2005-05,ND,North Dakota,257,0,406,1453,0,24,2277
2005,2005-05,OH,Ohio,0,0,8720,10095,0,525,20443
2005,2005-05,OK,Oklahoma,0,0,3655,4577,0,304,10812
2005,2005-05,OR,Oregon,10,0,3868,6861,0,232,10971
2005,2005-05,PA,Pennsylvania,224,0,0,32008,0,169,32401
2005,2005-05,PR,Puerto Rico,0,0,577,73,0,18,668
2005,2005-05,RI,Rhode Island,0,0,353,266,0,72,693
2005,2005-05,SC,South Carolina,1665,0,2773,2619,0,100,8057
2005,2005-05,SD,South Dakota,0,0,632,1971,0,38,2845
2005,2005-05,TN,Tennessee,2002,0,6210,5468,0,261,13941
2005,2005-05,TX,Texas,8113,0,13062,17413,0,829,46125
2005,2005-05,UT,Utah,899,0,1367,2668,0,79,5013
2005,2005-05,VT,Vermont,0,0,479,674,0,17,1170
2005,2005-05,VI,Virgin Islands,0,0,0,0,0,0,0
2005,2005-05,VA,Virginia,3,0,6395,6926,0,204,13528
2005,2005-05,WA,Washington,2612,0,4498,5934,0,221,14773
2005,2005-05,WV,West Virginia,0,0,2191,3238,0,162,7282
2005,2005-05,WI,Wisconsin,0,0,2838,7361,0,0,10349
2005,2005-05,WY,Wyoming,264,0,685,1250,0,47,2531
2005,2005-04,AL,Alabama,0,0,5689,5569,0,257,14099
2005,2005-04,AK,Alaska,0,0,1392,1987,0,88,3843
2005,2005-04,AZ,Arizona,1455,0,5870,4792,0,277,13659
2005,2005-04,AR,Arkansas,854,0,2550,4394,0,218,10027
2005,2005-04,CA,California,13387,0,18183,18109,0,0,49679
2005,2005-04,CO,Colorado,810,0,6594,8497,0,504,16405
2005,2005-04,CT,Connecticut,4327,0,2392,1907,0,94,9000
2005,2005-04,DE,Delaware,0,0,545,684,0,28,1260
2005,2005-04,DC,District of Columbia,0,0,1,0,0,0,1
2005,2005-04,FL,Florida,0,0,15256,11033,0,549,27626
2005,2005-04,GA,Georgia,3021,0,5545,6111,0,181,14884
2005,2005-04,GU,Guam,0,0,17,22,0,3,42
2005,2005-04,HI,Hawaii,659,0,0,0,0,0,659
2005,2005-04,ID,Idaho,1112,0,1243,3074,0,90,6360
2005,2005-04,IL,Illinois,20745,0,4604,6319,0,266,31934
2005,2005-04,IN,Indiana,0,0,5464,7051,0,208,13110
2005,2005-04,IA,Iowa,3892,0,20,2701,0,2,6734
2005,2005-04,KS,Kansas,0,0,1870,3717,0,168,6461
2005,2005-04,KY,Kentucky,0,0,5419,8169,0,381,16961
2005,2005-04,LA,Louisiana,0,0,4494,3959,0,170,10365
2005,2005-04,ME,Maine,0,0,1229,2353,0,89,3893
2005,2005-04,MP,Mariana Islands,0,0,0,0,0,0,0
2005,2005-04,MD,Maryland,1577,0,961,3282,0,10,5953
2005,2005-04,MA,Massachusetts,5707,0,1693,1326,0,49,8892
2005,2005-04,MI,Michigan,13198,0,3237,11519,0,72,28321
2005,2005-04,MN,Minnesota,3811,0,3236,9840,0,119,17565
2005,2005-04,MS,Mississippi,0,0,3159,3270,0,151,8709
2005,2005-04,MO,Missouri,0,0,3880,10599,0,132,16086
2005,2005-04,MT,Montana,320,0,1523,3895,0,142,7076
2005,2005-04,NE,Nebraska,1398,0,0,1620,0,0,3106
2005,2005-04,NV,Nevada,0,0,2046,1973,0,119,4491
2005,2005-04,NH,New Hampshire,1226,0,1420,2272,0,14,4934
2005,2005-04,NJ,New Jersey,0,0,1342,1453,0,46,2851
2005,2005-04,NM,New Mexico,0,0,2145,2833,0,160,6201
2005,2005-04,NY,New York,2776,0,1100,8477,0,27,12416
2005,2005-04,NC,North Carolina,6497,0,136,7884,0,91,17206
2005,2005-04,ND,North Dakota,203,0,490,1726,0,21,2598
2005,2005-04,OH,Ohio,0,0,10592,12945,0,521,25460
2005,2005-04,OK,Oklahoma,0,0,4396,5933,0,322,13177
2005,2005-04,OR,Oregon,46,0,4694,8970,0,323,14033
2005,2005-04,PA,Pennsylvania,210,0,0,40016,0,189,40417
2005,2005-04,PR,Puerto Rico,0,0,595,126,0,12,733
2005,2005-04,RI,Rhode Island,0,0,374,374,0,82,831
2005,2005-04,SC,South Carolina,1587,0,3581,3230,0,104,9497
2005,2005-04,SD,South Dakota,0,0,841,2513,0,46,3678
2005,2005-04,TN,Tennessee,3693,0,6702,7058,0,273,17726
2005,2005-04,TX,Texas,6513,0,14481,18359,0,936,47732
2005,2005-04,UT,Utah,1684,0,1668,3066,0,75,6493
2005,2005-04,VT,Vermont,0,0,540,1152,0,23,1715
2005,2005-04,VI,Virgin Islands,0,0,0,1,0,0,1
2005,2005-04,VA,Virginia,0,0,7905,9020,0,236,17161
2005,2005-04,WA,Washington,2248,0,5416,6769,0,268,16430
2005,2005-04,WV,West Virginia,0,0,2673,4597,0,203,9691
2005,2005-04,WI,Wisconsin,0,0,3470,12561,0,2,16220
2005,2005-04,WY,Wyoming,319,0,848,1498,0,49,3021
2005,2005-03,AL,Alabama,0,0,7147,7792,0,263,17914
2005,2005-03,AK,Alaska,0,0,1305,1776,0,90,3562
2005,2005-03,AZ,Arizona,2068,0,5969,5092,0,291,14747
2005,2005-03,AR,Arkansas,1404,0,3121,5513,0,175,12240
2005,2005-03,CA,California,12751,0,19732,19488,0,0,51971
2005,2005-03,CO,Colorado,1115,0,7100,9644,0,481,18340
2005,2005-03,CT,Connecticut,4670,0,2577,2265,0,109,9892
2005,2005-03,DE,Delaware,0,0,614,788,0,16,1421
2005,2005-03,DC,District of Columbia,0,0,1,0,0,0,1
2005,2005-03,FL,Florida,0,0,14452,12328,0,560,28137
2005,2005-03,GA,Georgia,3913,0,7066,8583,0,220,19820
2005,2005-03,GU,Guam,0,0,22,14,0,1,37
2005,2005-03,HI,Hawaii,681,0,0,0,0,0,681
2005,2005-03,ID,Idaho,1138,0,1340,3198,0,109,6635
2005,2005-03,IL,Illinois,35751,0,6485,9066,0,358,51660
2005,2005-03,IN,Indiana,0,0,7100,8475,0,200,16154
2005,2005-03,IA,Iowa,5840,0,31,3917,0,3,9945
2005,2005-03,KS,Kansas,0,0,2606,4313,0,165,7858
2005,2005-03,KY,Kentucky,0,0,7210,9584,0,415,19902
2005,2005-03,LA,Louisiana,0,0,5005,5325,0,198,12256
2005,2005-03,ME,Maine,0,0,1324,2257,0,83,3857
2005,2005-03,MP,Mariana Islands,0,0,0,0,0,0,0
2005,2005-03,MD,Maryland,1967,0,1006,3954,0,5,7066
2005,2005-03,MA,Massachusetts,6420,0,2542,1550,0,75,10764
2005,2005-03,MI,Michigan,16384,0,3473,13770,0,65,33963
2005,2005-03,MN,Minnesota,5268,0,4133,10585,0,158,20694
2005,2005-03,MS,Mississippi,0,0,3361,4897,0,167,10450
2005,2005-03,MO,Missouri,0,0,5006,11328,0,148,18007
2005,2005-03,MT,Montana,498,0,1508,3667,0,142,6987
2005,2005-03,NE,Nebraska,1762,0,2,1908,0,0,3769
2005,2005-03,NV,Nevada,0,0,2549,2264,0,132,5330
2005,2005-03,NH,New Hampshire,1416,0,1287,1990,0,15,4709
2005,2005-03,NJ,New Jersey,0,0,1637,1751,0,75,3464
2005,2005-03,NM,New Mexico,0,0,2599,3397,0,208,7361
2005,2005-03,NY,New York,3236,0,1256,8020,0,34,12567
2005,2005-03,NC,North Carolina,8951,0,181,9918,0,110,21719
2005,2005-03,ND,North Dakota,278,0,587,1808,0,29,2863
2005,2005-03,OH,Ohio,0,0,12805,14385,0,652,29211
2005,2005-03,OK,Oklahoma,0,0,4638,6063,0,436,13650
2005,2005-03,OR,Oregon,81,0,5029,9014,0,269,14393
2005,2005-03,PA,Pennsylvania,368,0,0,48228,0,210,48806
2005,2005-03,PR,Puerto Rico,0,0,640,125,0,15,780
2005,2005-03,RI,Rhode Island,0,0,474,432,0,112,1018
2005,2005-03,SC,South Carolina,2134,0,4232,4609,0,137,12183
2005,2005-03,SD,South Dakota,0,0,1000,2575,0,55,3878
2005,2005-03,TN,Tennessee,3434,0,8607,9387,0,280,21708
2005,2005-03,TX,Texas,8870,0,15867,20493,0,1001,54254
2005,2005-03,UT,Utah,2018,0,1795,3544,0,79,7436
2005,2005-03,VT,Vermont,0,0,647,1066,0,26,1739
2005,2005-03,VI,Virgin Islands,0,0,0,0,0,0,0
2005,2005-03,VA,Virginia,0,0,8985,10129,0,270,19384
2005,2005-03,WA,Washington,2983,0,5971,7402,0,297,18507
2005,2005-03,WV,West Virginia,0,0,3627,5628,0,282,11682
2005,2005-03,WI,Wisconsin,0,0,4714,14430,0,3,19334
2005,2005-03,WY,Wyoming,325,0,786,1614,0,54,3118
2005,2005-02,AL,Alabama,0,0,7557,8421,0,370,19837
2005,2005-02,AK,Alaska,0,0,1111,1380,0,76,2992
2005,2005-02,AZ,Arizona,1210,0,6528,5588,0,326,15263
2005,2005-02,AR,Arkansas,823,0,3634,6274,0,332,14585
2005,2005-02,CA,California,9303,0,17281,17993,0,6,46095
2005,2005-02,CO,Colorado,784,0,6619,8675,0,546,16624
2005,2005-02,CT,Connecticut,3726,0,2560,1892,0,94,8533
2005,2005-02,DE,Delaware,0,0,530,731,0,15,1278
2005,2005-02,DC,District of Columbia,0,0,0,0,0,0,0
2005,2005-02,FL,Florida,0,0,14612,12797,0,565,29067
2005,2005-02,GA,Georgia,3119,0,8096,9588,0,325,21168
2005,2005-02,GU,Guam,0,0,24,20,0,0,44
2005,2005-02,HI,Hawaii,510,0,0,0,0,0,511
2005,2005-02,ID,Idaho,983,0,1424,3054,0,140,6837
2005,2005-02,IL,Illinois,33207,0,5852,8070,0,302,47431
2005,2005-02,IN,Indiana,0,0,6762,7999,0,327,15683
2005,2005-02,IA,Iowa,5420,0,20,3303,0,4,8945
2005,2005-02,KS,Kansas,0,0,2460,4317,0,224,8075
2005,2005-02,KY,Kentucky,0,0,7382,9929,0,585,21806
2005,2005-02,LA,Louisiana,0,0,5331,5715,0,274,13897
2005,2005-02,ME,Maine,0,0,1141,1957,0,85,3422
2005,2005-02,MP,Mariana Islands,0,0,0,0,0,0,0
2005,2005-02,MD,Maryland,2044,0,823,3744,0,10,6788
2005,2005-02,MA,Massachusetts,5444,0,1896,1213,0,49,8708
2005,2005-02,MI,Michigan,13639,0,2880,12241,0,63,29158
2005,2005-02,MN,Minnesota,3761,0,3261,8001,0,131,15838
2005,2005-02,MS,Mississippi,0,0,4545,5634,0,222,13610
2005,2005-02,MO,Missouri,0,0,4786,11371,0,197,18694
2005,2005-02,MT,Montana,345,0,1416,3135,0,184,6594
2005,2005-02,NE,Nebraska,1736,0,0,1872,0,0,3718
2005,2005-02,NV,Nevada,0,0,2179,2181,0,140,4961
2005,2005-02,NH,New Hampshire,1149,0,1228,1720,0,9,4109
2005,2005-02,NJ,New Jersey,0,0,1347,1469,0,54,2870
2005,2005-02,NM,New Mexico,0,0,2576,3271,0,163,7668
2005,2005-02,NY,New York,3081,0,1164,7693,0,8,11978
2005,2005-02,NC,North Carolina,8338,0,211,10852,0,174,23501
2005,2005-02,ND,North Dakota,201,0,472,1602,0,19,2483
2005,2005-02,OH,Ohio,0,0,12848,13380,0,675,28879
2005,2005-02,OK,Oklahoma,0,0,5570,7198,0,490,16811
2005,2005-02,OR,Oregon,63,0,4778,8056,0,293,13190
2005,2005-02,PA,Pennsylvania,367,0,1,38863,0,221,39452
2005,2005-02,PR,Puerto Rico,0,0,613,93,0,19,725
2005,2005-02,RI,Rhode Island,0,0,359,333,0,80,774
2005,2005-02,SC,South Carolina,1736,0,4776,4744,0,134,12921
2005,2005-02,SD,South Dakota,0,0,862,2684,0,71,3970
2005,2005-02,TN,Tennessee,2348,0,9494,10146,0,350,22338
2005,2005-02,TX,Texas,6131,0,17163,22081,0,1345,57945
2005,2005-02,UT,Utah,1135,0,1782,3632,0,118,6667
2005,2005-02,VT,Vermont,0,0,647,981,0,23,1651
2005,2005-02,VI,Virgin Islands,0,0,0,0,0,0,0
2005,2005-02,VA,Virginia,0,0,8540,9559,0,272,18371
2005,2005-02,WA,Washington,2098,0,5721,7401,0,339,17687
2005,2005-02,WV,West Virginia,0,0,3383,5207,0,272,11980
2005,2005-02,WI,Wisconsin,0,0,3851,11709,0,1,15796
2005,2005-02,WY,Wyoming,237,0,863,1545,0,67,3175
2005,2005-01,AL,Alabama,0,0,6891,8969,0,373,19735
